asset_a,asset_b,corr_low_vol,corr_stress,delta
CFG,CVX,0.21315951166956296,0.2897364994479648,0.07657698777840186
DVY,INTC,0.29770884468821895,0.3734329258436095,0.07572408115539053
AMAT,CRWD,0.10603833216309164,0.181149250393313,0.07511091823022137
ABBV,DUK,0.07700834784545517,0.1497567945476087,0.07274844670215354
ASIX,DVN,0.142901343268507,0.2154658572137674,0.0725645139452604
CAG,D,0.03628165431358822,0.10665346221670531,0.07037180790311709
AEP,ASIX,0.13044746236188692,0.20056024604089653,0.07011278367900961
HPQ,INTC,0.25045061546925873,0.31881897373183304,0.06836835826257431
BKSY,D,0.2182256753030143,0.2860418948525136,0.06781621954949929
FMC,INTC,0.1068506176085352,0.17421667086173712,0.06736605325320191
AMAT,ENPH,0.16814002768962738,0.23404606423027344,0.06590603654064606
GIS,INTC,0.2305560620144165,0.2948286409453339,0.0642725789309174
D,DVY,0.4195205378793439,0.48368549689144624,0.06416495901210234
CRWD,DOW,-0.03327160188350376,0.03087202795844301,0.06414362984194677
BLK,INTC,0.21762563021572937,0.2810358588825106,0.06341022866678123
ALL,INTC,0.1419186190888933,0.20403196279630714,0.06211334370741384
CVX,GIS,0.16325630405567332,0.2246531928727867,0.06139688881711339
CB,D,0.28440922850424616,0.3449587876178007,0.06054955911355453
HMC,IBM,0.1697369879188913,0.23022276065679548,0.060485772737904175
AMAT,IVZ,0.1447708566887395,0.20463724005095893,0.059866383362219416
FANG,INTC,0.21917534819664747,0.27881549132183814,0.05964014312519067
BA,BMY,0.12669316374831144,0.1861188299024894,0.059425666154177964
BX,INTC,0.0610653627710233,0.12033865380224902,0.05927329103122572
ARKK,FMC,0.08269781224059582,0.14183537477194819,0.05913756253135237
ASIX,HII,0.13474615928238234,0.19306897197138234,0.058322812689
ENPH,IPI,0.20250659635979743,0.2607287936925609,0.05822219733276349
AEP,GSAT,0.2081868267461027,0.26582267747058447,0.05763585072448177
ABBV,ICL,-0.04507410412130119,0.0123034091120994,0.05737751323340059
D,FANG,0.12997687917556952,0.18670955773722392,0.0567326785616544
ASIX,GSAT,0.20767316293664476,0.2641407590026446,0.05646759606599985
AEP,CPB,0.09321194411051735,0.14936369842114552,0.056151754310628174
ASIX,IBM,0.238085122014569,0.29384390949460015,0.05575878748003116
GD,HBAN,0.27549634605358647,0.3309646952140251,0.055468349160438635
FMC,HII,0.1135527364123607,0.16837129366118875,0.054818557248828045
GSAT,IBM,-0.024782913628348578,0.029898581354489168,0.054681494982837746
ANDE,CW,0.20616841636541156,0.2608179991884917,0.054649582823080134
ASIX,CRWD,0.00422108480979416,0.058354856927674385,0.05413377211788022
AMAT,IBM,0.12226862450732254,0.17631851133271567,0.054049886825393134
BEN,DOW,0.1858418785218413,0.23762823249118542,0.05178635396934411
AMAT,BAC,0.11090217639154724,0.1623900290163549,0.051487852624807665
CRWD,CSCO,0.17257272626435585,0.22381281492702312,0.05124008866266727
AMD,DOW,0.15226496751374372,0.2030390687484556,0.05077410123471188
ASIX,ENPH,0.1973204708762289,0.24781330939675675,0.050492838520527855
DVN,INTC,0.260156711702263,0.3104209359849604,0.05026422428269739
CW,IPI,0.2363616741726382,0.2863505612131474,0.04998888704050919
FMC,GD,0.20135397367169544,0.2512179952990129,0.049864021627317456
AMAT,ASIX,0.17056325848401793,0.21964150987209974,0.049078251388081806
ARKK,IVZ,0.22959673144812906,0.27402625473070547,0.044429523282576405
BKSY,INTC,0.04003826669838083,0.08318039008675705,0.043142123388376225
AMAT,CVX,-0.0634430300589142,-0.021357765342099728,0.04208526471681448
CPB,IPI,0.10632136773345122,0.1477339333726724,0.04141256563922119
BAYRY,CTVA,0.16620922352988368,0.20719635236911957,0.04098712883923589
D,GD,0.17715412106929218,0.21765261488492932,0.04049849381563714
ARKK,CVX,0.11347380640936937,0.15392676610798864,0.04045295969861927
CSCO,HBAN,0.2885147263288062,0.3287977925763284,0.0402830662475222
DOW,IBM,0.08824588327306525,0.12806560130554717,0.039819718032481924
ABBV,INTC,0.1606856870670101,0.19888451889457887,0.03819883182756875
BAC,INTC,0.14656259291304852,0.18462760146999474,0.03806500855694622
CTVA,FANG,0.043857707886701985,0.0803784159654759,0.03652070807877392
AMAT,DUK,0.0313887181088643,0.06684893911801194,0.03546022100914764
AMAT,HON,0.21382126370528923,0.24875086769062793,0.0349296039853387
FMC,HPQ,0.12211647683238772,0.15606124003917682,0.0339447632067891
GSAT,HII,0.2633204476414518,0.29710075712714223,0.03378030948569044
AFL,INTC,0.10281199381810832,0.13626663309499165,0.03345463927688333
FANG,HBAN,0.3203359363852749,0.35159396047467806,0.03125802408940315
GOOGL,INTC,0.2960342318339183,0.32719841830357366,0.031164186469655353
D,HBAN,0.27036518956955036,0.3011345765366588,0.03076938696710846
ASTS,CRWD,0.16245572596681895,0.19253773161929716,0.030082005652478205
DD,GD,0.24342092780190008,0.2711562379523282,0.0277353101504281
ARKK,ASTS,0.08757830151006231,0.11449827516665112,0.02691997365658881
ABBV,GD,0.10899568207166371,0.13511196034638473,0.026116278274721016
AMAT,BA,0.021325821758694574,0.04716406892539645,0.025838247166701876
AMAT,FMC,0.0024667178647338507,0.022909251969930277,0.020442534105196426
ASTS,DOW,0.21184712110486187,0.2303850780582265,0.01853795695336463
AMAT,BEN,0.08580668708151402,0.1023515772366685,0.01654489015515448
CVX,IVZ,0.24244876155582828,0.25894880005338783,0.016500038497559544
DG,DUK,0.12019382321618287,0.1358382911564812,0.01564446794029832
BX,GD,0.20815602263635322,0.22198465422744917,0.013828631591095958
CSCO,DG,0.15779289776521543,0.17134882783946195,0.01355593007424652
C,INTC,0.18897311589929622,0.2017219965723511,0.01274888067305488
BMY,HII,0.10365493888745865,0.11521095728307469,0.011556018395616041
ALL,GD,0.21150977689243475,0.2211493798532345,0.009639602960799742
AMAT,CAG,0.04301063531292922,0.05079571434296185,0.0077850790300326295
BMY,ENPH,0.25655568351569946,0.26351333778565644,0.006957654269956981
CW,IRDM,0.10553344512502066,0.11236446931289419,0.006831024187873527
ABBV,HII,0.010797052948555015,0.0172472186543548,0.006450165705799786
C,DG,0.2564714530234703,0.2615182764016964,0.005046823378226095
CVX,ENPH,0.11770065771483253,0.12143589421052131,0.0037352364956887846
CVX,DOW,0.1846689538935735,0.18772211972944455,0.0030531658358710634
BMY,GD,0.15504640208265152,0.15797470630574986,0.002928304223098338
CRWD,GSAT,0.11961574459366157,0.12167148570064942,0.002055741106987849
DOW,GIS,0.14023095973729865,0.14073075295442308,0.0004997932171244279
BAYRY,FMC,0.2595141589926129,0.25976959575469594,0.0002554367620830611
CRWD,DE,0.2526508238601293,0.252292182001864,-0.00035864185826534056
AEP,FMC,0.1302205783001933,0.12905578572880536,-0.0011647925713879348
AEP,ARKK,0.11704809619977377,0.11545296569524943,-0.0015951305045243391
DG,GOOGL,0.260053197477885,0.2567853995122526,-0.003267797965632424
ANDE,IPI,0.2733568107945277,0.2695433704235694,-0.003813440370958321
BEN,FMC,0.2299873336362607,0.2246725636999421,-0.005314769936318603
ABBV,CRWD,0.0007500926336547326,-0.005022170385991348,-0.0057722630196460805
CVX,DVY,0.40432618897302935,0.39191477929276836,-0.012411409680260999
CVX,DG,0.24003273989754648,0.2265480666562221,-0.01348467324132438
INTC,IRDM,0.0829509858752324,0.06850795361499987,-0.014443032260232538
CVX,DUK,0.21974052066115207,0.20481345232164203,-0.014927068339510047
DVY,FMC,0.3898687024324141,0.3718839512706545,-0.017984751161759627
ASIX,HMC,0.34275211188205584,0.32465124883593477,-0.018100863046121074
CTVA,IRDM,0.25156946809389485,0.23156978088721666,-0.01999968720667819
AMAT,FANG,0.17857578321640297,0.15795543285149669,-0.02062035036490628
CTVA,D,0.11418223297418674,0.09222999370440321,-0.021952239269783527
DG,GIS,0.15402714358137426,0.13148529394647337,-0.022541849634900885
DD,DUK,0.18383570862717752,0.16085386150790687,-0.02298184711927065
CVX,CW,0.1694713624074653,0.1452126594452411,-0.02425870296222421
AMAT,INTC,0.12958774402809178,0.10305368154716478,-0.026534062480927004
GSAT,IPI,0.14021460309729503,0.11326056127320439,-0.02695404182409064
CSCO,DE,0.26379338013942205,0.23456212929451029,-0.029231250844911766
BMY,FANG,0.15427557924768834,0.12485072548574042,-0.029424853761947922
CFG,GD,0.27457375000663437,0.2449717822964974,-0.029601967710136956
D,GSAT,0.06819917852990329,0.037503283219235066,-0.03069589531066822
CB,CVX,0.3171328092075073,0.285895079409229,-0.031237729798278324
CVX,DVN,0.22924630361108675,0.19781603380344756,-0.03143026980763919
ASIX,D,0.2740550094310371,0.24233897441275745,-0.03171603501827966
ABBV,IBM,0.15823655305313492,0.12554252585645934,-0.03269402719667558
ABBV,AMD,0.20414197837701528,0.1693060202672394,-0.03483595810977588
ANDE,GD,0.10531983162092085,0.06889592024583258,-0.03642391137508827
AMAT,CSCO,0.15757639885902042,0.12067843944207135,-0.03689795941694907
CTVA,INTC,0.16038336388620905,0.12301846906151172,-0.037364894824697334
ARKK,DVN,0.2514277649972628,0.214039607277165,-0.03738815772009782
DVN,ICL,0.24015431836905102,0.2023181243976139,-0.037836193971437115
CF,D,0.09706532823009598,0.05144761115324436,-0.04561771707685162
ABBV,IPI,0.1615982108743408,0.11593168749914973,-0.04566652337519106
ARKK,INTC,0.1858674561228593,0.13870122152990497,-0.047166234592954326
ABBV,AEP,0.2029165965796929,0.15248947707125277,-0.050427119508440144
D,FMC,0.1381614421236328,0.08724438137375638,-0.05091706074987641
AEP,GD,0.2293538347094951,0.1774822259545647,-0.05187160875493041
CW,INTC,0.18547659831609584,0.13257033185496128,-0.052906266461134555
BAYRY,CPB,0.25830918781901097,0.20430173055657386,-0.05400745726243711
CL,CVX,0.2960445532183664,0.24157466146400597,-0.054469891754360455
BA,CSCO,0.2777181969202507,0.22298621455565623,-0.05473198236459445
CTVA,CVX,0.11988490777527394,0.05639871750624532,-0.06348619026902863
AMAT,GD,0.01579571170393657,-0.04865110911183528,-0.06444682081577185
ANDE,INTC,0.24625950353849288,0.17889286508810337,-0.06736663845038951
AMAT,GSAT,0.11824532531919457,0.04822464125569419,-0.07002068406350039
ARKK,GD,0.15067236940270526,0.0805896958225343,-0.07008267358017096
DOW,GD,0.17751667229272067,0.10503502287637528,-0.07248164941634538
ABBV,CFG,0.19890398542668297,0.12593440588647942,-0.07296957954020356
BAYRY,INTC,0.14227110194077208,0.06823590059734937,-0.07403520134342272
HBAN,INTC,0.3436707908302449,0.2661597270272305,-0.07751106380301437
CSCO,CVX,0.2645503531127742,0.18344611443342593,-0.08110423867934827
CVX,HMC,0.2498594533938111,0.16625442786318784,-0.08360502553062327
D,DVN,0.21583488166906273,0.1286671753827487,-0.08716770628631404
ABBV,HBAN,0.22487727517292294,0.1369701542248667,-0.08790712094805625
BKSY,CRWD,0.305893871877325,0.21690590117412187,-0.0889879707032031
DG,GD,0.2824564248795523,0.1932831004651871,-0.08917332441436521
CW,DG,0.16495403118823107,0.0752229784413765,-0.08973105274685457
CFG,INTC,0.14915797210091347,0.05902231267520893,-0.09013565942570453
CRWD,CVX,0.12561316750740095,0.03521366223356241,-0.09039950527383854
ASIX,DUK,0.22026257940404356,0.1276938890918331,-0.09256869031221046
GSAT,INTC,0.144541429626223,0.04702329517605874,-0.09751813445016425
AMAT,HMC,0.10555442460061526,0.006670958652724157,-0.0988834659478911
DUK,FMC,0.29653677645207843,0.1961716160173713,-0.10036516043470714
CVX,INTC,0.196346552644053,0.09449873724008856,-0.10184781540396445
D,INTC,0.17265352532245548,0.06984941414695676,-0.10280411117549872
CVX,HPQ,0.24703173808888743,0.14130072043548633,-0.1057310176534011
BA,FMC,0.24980383142674858,0.14051382828311473,-0.10929000314363385
FMC,GIS,0.2218408829647277,0.10879225331322392,-0.11304862965150378
ASTS,CAG,0.1662079618542494,0.044207310651018204,-0.1220006512032312
HMC,INTC,0.2320332048088686,0.10494607024974253,-0.12708713455912607
CPB,D,0.2703408128605359,0.14063281950238624,-0.12970799335814967
AMAT,CW,0.1006091405028786,-0.042453850423386987,-0.1430629909262656
CSCO,INTC,0.28188780162070043,0.13718400894959212,-0.1447037926711083
DOW,DVN,0.304473687705374,0.15796607625015813,-0.14650761145521585
AMAT,ARKK,0.23551828059490848,0.08323602277144493,-0.15228225782346355
AEP,INTC,0.09620606661883441,-0.07238262769927907,-0.16858869431811346
BMY,INTC,0.1385257260855302,-0.031106904406798006,-0.1696326304923282
CL,FMC,0.2866069083647762,0.11040403131680863,-0.17620287704796755
DOW,INTC,0.24004801884668603,0.041818427457743,-0.19822959138894303
DUK,INTC,0.18089060799861365,-0.02591922235838517,-0.20680983035699882
CVX,D,0.3000656055892203,0.0816439604491493,-0.218421645140071
AMAT,IPI,0.3044545904243904,0.04490109167690861,-0.2595534987474818
AMAT,ASTS,0.185331608775391,-0.0940174632289665,-0.2793490720043575
ABBV,D,0.31283204357794187,0.025695969774776593,-0.28713607380316525
CRWD,FMC,0.22779529968397527,-0.07207047368895664,-0.2998657733729319
