ticker,sector,growth_sleeve,value_sleeve,defensive_value_index,growth_tech_index,roe,roic,debt_to_equity,ev_ebitda,pb_ratio,earnings_stability,interest_coverage,mktcap_to_assets,slope_per_period_roe,slope_per_period_roic,slope_per_period_debt_to_equity,slope_per_period_ev_ebitda,slope_per_period_pb_ratio,slope_per_period_earnings_stability,slope_per_period_interest_coverage,slope_per_period_mktcap_to_assets,recent_vs_early_pct_roe,recent_vs_early_pct_roic,recent_vs_early_pct_debt_to_equity,recent_vs_early_pct_ev_ebitda,recent_vs_early_pct_pb_ratio,recent_vs_early_pct_earnings_stability,recent_vs_early_pct_interest_coverage,recent_vs_early_pct_mktcap_to_assets,latest_value_roe,latest_value_roic,latest_value_debt_to_equity,latest_value_ev_ebitda,latest_value_pb_ratio,latest_value_earnings_stability,latest_value_interest_coverage,latest_value_mktcap_to_assets,pct_change_roe,pct_change_roic,pct_change_debt_to_equity,pct_change_ev_ebitda,pct_change_pb_ratio,pct_change_earnings_stability,pct_change_interest_coverage,pct_change_mktcap_to_assets,total_change_roe,total_change_roic,total_change_debt_to_equity,total_change_ev_ebitda,total_change_pb_ratio,total_change_earnings_stability,total_change_interest_coverage,total_change_mktcap_to_assets,n_obs_roe,n_obs_roic,n_obs_debt_to_equity,n_obs_ev_ebitda,n_obs_pb_ratio,n_obs_earnings_stability,n_obs_interest_coverage,n_obs_mktcap_to_assets,is_recovery_roe,is_recovery_roic,is_recovery_debt_to_equity,is_recovery_ev_ebitda,is_recovery_pb_ratio,is_recovery_earnings_stability,is_recovery_mktcap_to_assets,is_recovery_interest_coverage,is_deteriorating_roe,is_deteriorating_roic,is_deteriorating_debt_to_equity,is_deteriorating_ev_ebitda,is_deteriorating_pb_ratio,is_deteriorating_earnings_stability,is_deteriorating_mktcap_to_assets,is_deteriorating_interest_coverage,strong_trend_roe,strong_trend_roic,strong_trend_debt_to_equity,strong_trend_ev_ebitda,strong_trend_pb_ratio,strong_trend_earnings_stability,strong_trend_mktcap_to_assets,strong_trend_interest_coverage,trend_direction_roe,trend_direction_roic,trend_direction_debt_to_equity,trend_direction_ev_ebitda,trend_direction_pb_ratio,trend_direction_earnings_stability,trend_direction_mktcap_to_assets,trend_direction_interest_coverage,overall_slope_roe,overall_slope_roic,overall_slope_debt_to_equity,overall_slope_ev_ebitda,overall_slope_pb_ratio,overall_slope_earnings_stability,overall_slope_mktcap_to_assets,overall_slope_interest_coverage,recent_vs_early_pct_roe_right,recent_vs_early_pct_roic_right,recent_vs_early_pct_debt_to_equity_right,recent_vs_early_pct_ev_ebitda_right,recent_vs_early_pct_pb_ratio_right,recent_vs_early_pct_earnings_stability_right,recent_vs_early_pct_mktcap_to_assets_right,recent_vs_early_pct_interest_coverage_right,latest_value_roe_right,latest_value_roic_right,latest_value_debt_to_equity_right,latest_value_ev_ebitda_right,latest_value_pb_ratio_right,latest_value_earnings_stability_right,latest_value_mktcap_to_assets_right,latest_value_interest_coverage_right,best_peer_group,best_ret_rank,best_vol_rank,best_sharpe_rank,best_n_peers,avg_beta_to_peers,high_beta_any_group,low_beta_any_group,avg_beta_vs_median,recovery_count,deterioration_count,strong_trend_count,fundamental_signal,peer_signal,beta_signal
AMD,Information Technology,growth_ai,,false,true,0.12,0.1,0.15,28.0,5.0,0.55,15.0,4.0,0.04181421843461558,0.001400888654069654,-0.1382802924466352,6.227102789894826,-0.08956295379794904,,0.5487944808011952,0.0831720657764469,-0.6946542277506293,-3.7591911764705888,-0.9822031297944155,-20.367231638418083,0.008507965511334285,,-31.069462647444297,6.684497816593885,0.12,0.1,0.15,28.0,5.0,,15.0,4.0,7.537546250052916,-1.7686570181640924,-1.327591957351115,36.324766274386484,-0.5498407804785411,,-23.551806737380996,7.158251562726988,2.4670388876423193,0.08825598520638821,-8.711658424138017,348.71775623411025,-5.64246608927079,,34.5740522904753,5.239840143916155,60,64,64,57,64,,64,64,false,false,false,false,false,,false,false,true,true,false,true,false,,false,true,0.0,0.0,1.0,0.0,0.0,,1.0,0.0,improving,improving,declining,improving,declining,,improving,improving,0.04181421843461558,0.001400888654069654,-0.1382802924466352,6.227102789894826,-0.08956295379794904,,0.0831720657764469,0.5487944808011952,-0.6946542277506293,-3.7591911764705888,-0.9822031297944155,-20.367231638418083,0.008507965511334285,,6.684497816593885,-31.069462647444297,0.12,0.1,0.15,28.0,5.0,,4.0,15.0,sleeve_growth_ai,1.0,0.0,1.0,4,0.9426684119664198,false,false,0.020528105352570585,0,4,2,DETERIORATING,PEER_LEADER,NEUTRAL_BETA
MCD,Consumer Discretionary,,,true,false,1.2,0.18,4.0,18.0,15.0,0.9,10.0,3.818,0.051093435329189744,0.004116401178240301,0.3220055512807047,2.5117274806006136,,-1.7828003163829087,-0.2084214869350776,-0.6021473966350205,3.538102643856921,0.36438589582289127,5.825681969394544,0.6213714057887769,,-0.44396853159049654,-0.28505443319764373,-0.14002183470758695,1.2,0.18,4.0,18.0,,0.9,10.0,3.818,10.046462002930568,0.7392203244659341,13.666018091488793,1.1781203550717338,,-0.8879370631809931,-0.5828807065703329,-0.35723793029527595,1.788270236521641,0.14407404123841056,10.30417764098255,10.046909922402454,,-7.131201265531635,-7.2947520427277155,-2.408589586540082,32,36,29,5,,5,36,5,false,false,false,false,,false,false,false,false,false,false,false,,false,false,false,1.0,0.0,1.0,1.0,,1.0,1.0,1.0,improving,improving,improving,improving,,declining,declining,declining,0.051093435329189744,0.004116401178240301,0.3220055512807047,2.5117274806006136,,-1.7828003163829087,-0.6021473966350205,-0.2084214869350776,3.538102643856921,0.36438589582289127,5.825681969394544,0.6213714057887769,,-0.44396853159049654,-0.14002183470758695,-0.28505443319764373,1.2,0.18,4.0,18.0,,0.9,3.818,10.0,sector_Consumer Discretionary,0.2857142857142857,0.14285714285714285,0.5714285714285714,7,2.6372974094443595,true,false,1.9069460254790311,0,0,6,STRONG_TREND,PEER_AVERAGE,HIGH_BETA
CVX,Energy,,,true,false,0.14,0.11,0.2,,2.09,0.72,25.0,1.487,-0.001025760135135135,,-0.0019304917279411764,,,,,,-0.38784433756012243,,0.07816711590296503,,,,,,0.14,,0.2,,,,,,-0.3361617192978139,,-0.33212760910815936,,,,,,-0.07385472972972972,,-0.061775735294117645,,,,,,73,,33,,,,,,false,,true,,,,,,false,,false,,,,,,0.0,,0.0,,,,,,declining,,declining,,,,,,-0.001025760135135135,,-0.0019304917279411764,,,,,,-0.38784433756012243,,0.07816711590296503,,,,,,0.14,,0.2,,,,,,defensive_index,0.7283950617283951,0.20987654320987653,0.5432098765432098,81,1.838236123152258,true,false,0.65268181404506,1,0,0,NEUTRAL,PEER_AVERAGE,HIGH_BETA
DOW,Materials,,,true,false,0.1,0.07,0.7,,1.37,0.6,5.0,0.362,-0.0026598698290126854,,0.0008445419103313832,,,,,,0.5105740181268884,,0.02564102564102558,,,,,,0.1,,0.7,,,,,,-1.8581924953182434,,0.048490444612328217,,,,,,-0.09309544401544399,,0.030403508771929794,,,,,,36,,37,,,,,,true,,false,,,,,,false,,false,,,,,,0.0,,0.0,,,,,,declining,,improving,,,,,,-0.0026598698290126854,,0.0008445419103313832,,,,,,0.5105740181268884,,0.02564102564102558,,,,,,0.1,,0.7,,,,,,defensive_index,0.2222222222222222,0.7160493827160493,0.19753086419753085,81,0.8400313941180348,false,true,-0.12890019599791935,1,0,0,NEUTRAL,PEER_LAGGARD,LOW_BETA
XOM,Energy,,,true,false,0.16,0.12,0.25,6.5,2.0,0.7,30.0,1.211,-0.0017051632653061225,-0.0018464863489911592,0.002207619047619047,,0.00893358644803239,,,0.006890621519269324,-0.5679275439531167,-0.601712265028848,1.8992248062015502,,0.34549564094284785,,,0.6673553719008267,0.16,0.12,0.25,,2.0,,,1.211,-0.5085702112118815,-0.5780592326895401,2.4924731182795687,,0.3797907944277729,,,0.618034326360167,-0.11936142857142858,-0.12925404442938115,0.15453333333333327,,0.5985502920181701,,,0.4616716417910447,71,70,71,,68,,,68,false,false,false,,false,,false,,false,false,false,,false,,false,,0.0,0.0,0.0,,0.0,,0.0,,declining,declining,improving,,improving,,improving,,-0.0017051632653061225,-0.0018464863489911592,0.002207619047619047,,0.00893358644803239,,0.006890621519269324,,-0.5679275439531167,-0.601712265028848,1.8992248062015502,,0.34549564094284785,,0.6673553719008267,,0.16,0.12,0.25,,2.0,,1.211,,defensive_index,0.4567901234567901,0.4444444444444444,0.3950617283950617,81,1.4270620408230528,false,false,0.24150773171585482,0,0,0,NEUTRAL,PEER_AVERAGE,NEUTRAL_BETA
BKSY,Industrials,launch_services,,false,true,,,,,10.41,,,1.338,-0.022876141166525785,0.00008645833333333342,0.08018757419865452,,-3.0841016257088842,,1.4467439651760978,-0.4810466540642721,18.498529411764704,1.6229685807150593,2.199119911991199,,-0.9174889111975907,,-0.9087760324744089,-0.3226877874297394,-0.1,-0.08,0.4,,10.41,,0.0,1.338,18.023626373626374,-0.07600732600732608,2.981534070008681,,-0.5768989198856873,,-1.2128545419319563,-5.75055771490554,-0.5947796703296704,0.002075000000000002,1.523563909774436,,-70.93433739130434,,27.48813533834586,-11.064073043478258,27,25,20,,24,,20,24,true,false,false,,false,,false,false,false,false,false,,false,,false,true,0.0,0.0,1.0,,1.0,,1.0,0.0,declining,improving,improving,,declining,,declining,improving,-0.022876141166525785,0.00008645833333333342,0.08018757419865452,,-3.0841016257088842,,-0.4810466540642721,1.4467439651760978,18.498529411764704,1.6229685807150593,2.199119911991199,,-0.9174889111975907,,-0.3226877874297394,-0.9087760324744089,-0.1,-0.08,0.4,,10.41,,1.338,0.0,sleeve_launch_services,1.0,0.6666666666666666,1.0,3,-0.41350135011299577,false,true,-1.2731164956548577,1,1,3,STRONG_TREND,PEER_LEADER,LOW_BETA
REGN,Health Care,emerging_growth,,false,true,0.18,0.16,0.1,,2.4,0.7,25.0,,0.0037214081632653082,0.0024520918367346937,,,-16.739594599604548,,1.2254858578059409,-7.1756309350186385,-5.851752021563342,-6.254515599343186,,,-0.527193761721449,,-1.8272940865018696,-0.08154105105666729,0.18,0.16,,,2.4,,25.0,3.5,-7.156554160125593,-5.779341029341029,,,-238.78590995869715,,-2.7981906809824917,-185.576662112551,0.2604985714285716,0.17164642857142856,,,-1138.2924327731093,,84.55852418860992,-473.5916417112301,71,71,,,69,,70,67,false,false,,,false,,false,false,true,true,,,false,,false,true,0.0,0.0,,,1.0,,1.0,0.0,improving,improving,,,declining,,declining,improving,0.0037214081632653082,0.0024520918367346937,,,-16.739594599604548,,-7.1756309350186385,1.2254858578059409,-5.851752021563342,-6.254515599343186,,,-0.527193761721449,,-0.08154105105666729,-1.8272940865018696,0.18,0.16,,,2.4,,3.5,25.0,sleeve_emerging_growth,0.5,0.0,0.5,4,3.1229430316922673,true,false,2.5359403959190807,0,3,2,DETERIORATING,PEER_AVERAGE,HIGH_BETA
MSFT,Information Technology,quality_growth,,false,true,0.35,0.25,0.3,,7.59,0.9,30.0,6.715,-0.00021692259740259737,-0.00006162969512898453,-0.000800023245227464,0.4117406341075687,0.13421132467532468,,-1.8847090476190487,0.07910124920854474,-0.31109142800905426,0.2703252032520327,0.9169329073482427,3.316518298714145,0.5312499999999999,,-0.9299409986443583,2.2876745895613824,0.35,0.25,0.3,25.0,7.59,,30.0,6.715,-0.03338640427907819,-0.03405972695701908,-0.5056750700966046,5.136879312282527,2.017204278687245,,-0.2403549555622358,2.8038885141321397,-0.016269194805194804,-0.004560597439544855,-0.05360155743024009,26.76314121699197,10.065849350649351,,-131.9296333333334,5.616188693806676,76,75,68,66,76,,71,72,false,true,true,false,false,,false,false,false,false,false,false,false,,false,false,0.0,0.0,0.0,1.0,1.0,,1.0,1.0,declining,declining,declining,improving,improving,,improving,declining,-0.00021692259740259737,-0.00006162969512898453,-0.000800023245227464,0.4117406341075687,0.13421132467532468,,0.07910124920854474,-1.8847090476190487,-0.31109142800905426,0.2703252032520327,0.9169329073482427,3.316518298714145,0.5312499999999999,,2.2876745895613824,-0.9299409986443583,0.35,0.25,0.3,25.0,7.59,,6.715,30.0,sleeve_quality_growth,0.5,1.0,1.0,2,-0.3790852401053812,false,true,-0.665859186245894,2,0,4,RECOVERING,PEER_LEADER,LOW_BETA
XLV,Health Care,,defensive_etf,true,false,0.16,0.12,0.7,15.0,4.0,0.88,12.0,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sector_Health Care,0.3,0.9,0.8,10,-0.25024587636004414,false,true,-1.1361940884693615,0,0,0,NEUTRAL,PEER_LEADER,LOW_BETA
XLE,Energy,,defensive_etf,true,false,0.14,0.1,0.5,7.0,1.8,0.65,12.0,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,value_defensive_etf,1.0,0.8181818181818182,1.0,11,-0.21757744600711515,false,true,-1.3062222578804512,0,0,0,NEUTRAL,PEER_LEADER,LOW_BETA
IPI,Materials,,,false,false,0.05,0.04,0.3,9.0,1.2,0.45,3.0,0.836,0.0019443540433925044,-0.0008859765218522371,-0.0062523557702770325,,-0.36072761121227875,,8.655509035139321,-0.31960979773673254,23.59090909090909,-0.46877912395153776,0.02173913043478263,,-0.9688891600073202,,-4.894860565466606,-0.9750456886526001,0.05,0.04,0.3,,1.2,,3.0,0.836,45.95745920745919,-1.2046172007640066,-1.980559902385892,,-0.7495261870425043,,-16.282141777930374,-0.7200511431568829,0.10110641025641022,-0.0549305443548387,-0.31887014428412863,,-22.365111895161284,,363.5313794758515,-19.815807459677416,53,63,52,,63,,39,63,false,false,false,,false,,false,false,false,false,false,,false,,false,true,0.0,0.0,0.0,,1.0,,1.0,0.0,improving,declining,declining,,declining,,declining,improving,0.0019443540433925044,-0.0008859765218522371,-0.0062523557702770325,,-0.36072761121227875,,-0.31960979773673254,8.655509035139321,23.59090909090909,-0.46877912395153776,0.02173913043478263,,-0.9688891600073202,,-0.9750456886526001,-4.894860565466606,0.05,0.04,0.3,,1.2,,0.836,3.0,sector_Materials,0.42857142857142855,0.7857142857142857,0.5,14,2.6411202917426637,false,false,1.6624539180276814,0,1,2,NEUTRAL,PEER_AVERAGE,NEUTRAL_BETA
ASIX,Materials,,,false,false,0.1,0.07,0.6,,0.68,0.55,4.0,0.336,-0.005381070689145223,,0.0019199999999999992,,-0.04955863636363636,,,-0.01970727272727273,-0.30963065239903337,,0.2605042016806723,,-0.5487246566383257,,,-0.4202037351443123,0.1,,0.6,,0.68,,,0.336,-0.8554313737475373,,0.08067226890756299,,-0.6482490041025031,,,-0.6346947738252087,-0.11300248447204968,,0.03839999999999998,,-0.9911727272727272,,,-0.3941454545454546,22,,21,,21,,,21,false,,false,,false,,false,,false,,false,,false,,false,,0.0,,0.0,,1.0,,1.0,,declining,,improving,,declining,,declining,,-0.005381070689145223,,0.0019199999999999992,,-0.04955863636363636,,-0.01970727272727273,,-0.30963065239903337,,0.2605042016806723,,-0.5487246566383257,,-0.4202037351443123,,0.1,,0.6,,0.68,,0.336,,sector_Materials,0.7142857142857143,0.42857142857142855,0.5714285714285714,14,5.365766468516536,true,false,4.3871000948015535,0,0,2,NEUTRAL,PEER_AVERAGE,HIGH_BETA
TDW,Energy,maritime_launch,,false,true,,,,,2.71,,,0.926,0.00021514341273699584,0.00054177199805542,-0.003552437574316291,,0.07868123268698062,,-0.46615487765354063,0.03778670360110804,-0.0471698113207546,0.3353520060560182,0.4261213720316622,,3.859981933152665,,-0.9527729302019162,1.884012539184953,0.1,0.08,0.6,,2.71,,4.0,0.926,0.17274288613919375,0.6029840113264371,-0.5479823917828321,,5.172814605718449,,-0.17537705809833995,4.324984147114775,0.014199465240641725,0.03575695187165772,-0.20604137931034489,,2.9898868421052636,,-30.76622192513368,1.4358947368421056,67,67,59,,39,,67,39,false,false,true,,false,,false,false,false,false,false,,false,,false,false,0.0,0.0,0.0,,1.0,,1.0,1.0,improving,improving,declining,,improving,,improving,declining,0.00021514341273699584,0.00054177199805542,-0.003552437574316291,,0.07868123268698062,,0.03778670360110804,-0.46615487765354063,-0.0471698113207546,0.3353520060560182,0.4261213720316622,,3.859981933152665,,1.884012539184953,-0.9527729302019162,0.1,0.08,0.6,,2.71,,0.926,4.0,growth_tech_index,0.42857142857142855,0.6190476190476191,0.5714285714285714,42,0.577686292326195,false,false,-0.46057734586144505,1,0,3,STRONG_TREND,PEER_AVERAGE,NEUTRAL_BETA
LLY,Health Care,,,true,false,0.55,0.3,1.5,35.0,45.0,0.8,15.0,10.571,0.009285956790123461,,0.02847736625514403,,,,,,0.7609251042086863,,1.229539040451552,,,,,,0.55,,1.5,,,,,,1.2864075594321882,,2.8112939264676005,,,,,,0.5014416666666669,,1.5377777777777777,,,,,,55,,55,,,,,,false,,false,,,,,,false,,false,,,,,,0.0,,1.0,,,,,,improving,,improving,,,,,,0.009285956790123461,,0.02847736625514403,,,,,,0.7609251042086863,,1.229539040451552,,,,,,0.55,,1.5,,,,,,defensive_index,0.49382716049382713,0.0,0.2839506172839506,81,3.8420873924811145,true,false,2.960577983019945,0,0,1,NEUTRAL,PEER_AVERAGE,HIGH_BETA
STLD,Materials,,,true,false,,,,,3.87,,,2.016,0.0011811390079608083,0.0012838360978726802,-0.01237925460782604,,0.02457824469487191,,0.6682547813662061,0.017290959338900472,-0.16866666666666671,-0.5472721111487632,-0.66681554265297,,2.904040404040404,,1.717208182912154,4.6958981612446955,0.2,0.15,0.3,,3.87,,14.0,2.016,0.3296868590181868,0.2795351554219468,-0.6787580855465974,,2.077446873018935,,4.874678075300584,4.703670931271776,0.08149859154929577,0.08858469075321494,-0.7798930402930405,,1.7450553733359055,,46.10957991426822,1.2276581130619335,70,70,64,,72,,70,72,false,false,false,,false,,false,false,true,true,false,,false,,false,false,0.0,0.0,1.0,,1.0,,1.0,1.0,improving,improving,declining,,improving,,improving,improving,0.0011811390079608083,0.0012838360978726802,-0.01237925460782604,,0.02457824469487191,,0.017290959338900472,0.6682547813662061,-0.16866666666666671,-0.5472721111487632,-0.66681554265297,,2.904040404040404,,4.6958981612446955,1.717208182912154,0.2,0.15,0.3,,3.87,,2.016,14.0,sector_Materials,0.7857142857142857,0.14285714285714285,0.7142857142857143,14,-1.8924342315995668,true,true,-2.8613658217155207,0,2,4,DETERIORATING,PEER_AVERAGE,HIGH_BETA
PG,Consumer Staples,,,true,false,0.18,0.16,0.55,18.0,7.5,0.92,12.0,3.25,-0.1270946209158833,-0.0737375079693099,-0.006638630730186522,1.294095953201657,-0.5465771596157303,-3.9236928865973946,-1.9890625802044546,-0.22019191903532043,-0.7868516332492365,-0.7558604227526224,-0.0965402814200715,1.603776467961559,-0.31964540966172494,-0.4837322807219632,-0.26805486379832183,-0.3039130948869369,0.18,0.16,0.55,18.0,7.5,0.92,12.0,3.25,-1.0972057865948948,-1.0706062457866459,-0.09736583524757109,2.1398240080910242,-0.5511922442947255,-1.3875985741825239,-0.7689223184653058,-0.5346398051035256,-1.270946209158833,-0.737375079693099,-0.06638630730186522,12.940959532016569,-5.465771596157303,-39.236928865973944,-19.890625802044546,-2.2019191903532045,9,9,9,9,9,4,4,9,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,declining,declining,declining,improving,declining,declining,declining,declining,-0.1270946209158833,-0.0737375079693099,-0.006638630730186522,1.294095953201657,-0.5465771596157303,-3.9236928865973946,-0.22019191903532043,-1.9890625802044546,-0.7868516332492365,-0.7558604227526224,-0.0965402814200715,1.603776467961559,-0.31964540966172494,-0.4837322807219632,-0.3039130948869369,-0.26805486379832183,0.18,0.16,0.55,18.0,7.5,0.92,3.25,12.0,sector_Consumer Staples,0.38461538461538464,0.23076923076923078,0.5384615384615384,13,2.6446220175221384,true,false,1.7428285453272228,0,0,7,STRONG_TREND,PEER_AVERAGE,HIGH_BETA
CL,Consumer Staples,,,true,false,0.35,0.18,1.2,16.0,80.0,0.87,11.0,4.875,0.32133683076923075,0.007653480000000002,0.43679944615384614,,8.258370276923078,,,0.06448772307692306,8.243454709599758,0.5076849944541277,4.381191222570532,,36.03404012551108,,,3.1349170775437023,0.35,0.18,1.2,,80.0,,,4.875,31.089089664205762,1.7790516039051607,11.716723341036644,,70.35585514502537,,,2.8509161395633535,16.06684153846154,0.38267400000000007,21.839972307692307,,412.91851384615387,,,3.224386153846153,51,51,51,,51,,,51,false,false,false,,false,,false,,false,false,false,,false,,false,,1.0,0.0,1.0,,1.0,,1.0,,improving,improving,improving,,improving,,improving,,0.32133683076923075,0.007653480000000002,0.43679944615384614,,8.258370276923078,,0.06448772307692306,,8.243454709599758,0.5076849944541277,4.381191222570532,,36.03404012551108,,3.1349170775437023,,0.35,0.18,1.2,,80.0,,4.875,,sector_Consumer Staples,0.46153846153846156,0.8461538461538461,0.46153846153846156,13,0.5716161066574825,false,false,-0.33017736553743293,0,0,4,STRONG_TREND,PEER_AVERAGE,NEUTRAL_BETA
TDG,Industrials,aerospace_defense,,false,true,0.0,0.15,5.0,20.0,50.0,0.75,3.0,3.0,0.0035754240912330725,-0.0049439426940991755,,4.555793249590753,1.927980786634181,0.15385790495515286,0.08333052101588781,0.1518211297952609,0.1401123263375702,-0.5683369268903884,,4.006736869248338,11.220561998215878,0.4846055465176459,0.09610942581220246,4.966273396686395,0.0,0.15,,20.0,50.0,0.75,3.0,3.0,1.4160095410824047,-1.2676776138715833,,5.327529758616998,15.471981346150361,0.23371634441511832,0.1661396152283911,5.498551984536613,0.07150848182466145,-0.0988788538819835,,22.778966247953765,34.70365415941526,0.7692895247757643,0.416652605079439,2.7327803363146965,16,21,,6,14,6,6,19,false,false,,false,false,false,false,false,false,false,,false,false,false,false,false,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,improving,declining,,improving,improving,improving,improving,improving,0.0035754240912330725,-0.0049439426940991755,,4.555793249590753,1.927980786634181,0.15385790495515286,0.1518211297952609,0.08333052101588781,0.1401123263375702,-0.5683369268903884,,4.006736869248338,11.220561998215878,0.4846055465176459,4.966273396686395,0.09610942581220246,0.0,0.15,,20.0,50.0,0.75,3.0,3.0,sector_Industrials,0.35294117647058826,0.0,0.35294117647058826,17,2.520934348784795,true,false,1.5939122148846998,0,0,5,STRONG_TREND,PEER_AVERAGE,HIGH_BETA
SMG,Materials,,,false,false,0.12,0.08,1.5,,-13.52,0.55,3.0,1.019,0.004345853263859671,0.0030024816337098303,-0.0026989222952199118,,0.04973310463121781,,-0.08479656946826758,0.017676688565973,-0.5184590690208668,-0.41024695908588277,0.10334681868333934,,-6.356793743890518,,-0.8355984217448488,0.6467304625199362,0.12,0.08,1.5,,-13.52,,3.0,1.019,0.9382086475949596,1.3327598541593049,-0.08901237190208794,,1.170450508638785,,-0.2462855207046351,1.873728987993138,0.23033022298456257,0.159131526586621,-0.14304288164665532,,2.635854545454544,,-4.494218181818182,0.936864493996569,54,54,54,,54,,54,54,false,false,true,,false,,false,false,true,true,false,,true,,false,false,0.0,0.0,0.0,,0.0,,1.0,1.0,improving,improving,declining,,improving,,improving,declining,0.004345853263859671,0.0030024816337098303,-0.0026989222952199118,,0.04973310463121781,,0.017676688565973,-0.08479656946826758,-0.5184590690208668,-0.41024695908588277,0.10334681868333934,,-6.356793743890518,,0.6467304625199362,-0.8355984217448488,0.12,0.08,1.5,,-13.52,,1.019,3.0,sector_Materials,0.5,0.8571428571428571,0.6428571428571429,14,-0.9620246703477018,false,false,-1.9406910440626841,1,3,2,DETERIORATING,PEER_AVERAGE,NEUTRAL_BETA
NEE,Utilities,,,true,false,0.12,0.06,1.4,,,0.85,4.0,0.961,0.00008914982164090373,-0.0013228448580349529,,,0.07441588400919125,,,0.01930731622444541,0.5056461731493097,-0.5670995670995671,,,10.918406072106263,,,12.757142857142856,0.12,0.06,,,2.8,,,0.961,0.08632203097115887,-0.7461553214537497,,,16.230624907354468,,,16.08943018703784,0.005170689655172416,-0.07804784662406222,,,3.944041852487136,,,1.0619023923444977,59,60,,,54,,,56,false,false,,,false,,false,,false,false,,,false,,false,,0.0,0.0,,,1.0,,1.0,,improving,declining,,,improving,,improving,,0.00008914982164090373,-0.0013228448580349529,,,0.07441588400919125,,0.01930731622444541,,0.5056461731493097,-0.5670995670995671,,,10.918406072106263,,12.757142857142856,,0.12,0.06,,,2.8,,0.961,,defensive_index,0.20987654320987653,0.8765432098765432,0.13580246913580246,81,0.2614176314181534,false,false,-0.7557288269349525,0,0,2,NEUTRAL,PEER_LAGGARD,NEUTRAL_BETA
ENPH,Information Technology,emerging_growth,,false,true,0.1,0.08,0.5,,4.15,0.3,5.0,,0.07561788255763374,0.014401738232123608,-0.023566533415717995,,0.1696147854203408,,1.064809737693137,0.09588206771860619,-1.0208175033568223,1.6845637583892619,-0.7661912555529576,,0.30523346913193367,,3.5662100456621006,1.9454269833249114,0.1,0.08,0.5,,4.15,,5.0,4.0,-1.7998803568917883,21.553621843994517,-1.2344374646328473,,3.3125491546829666,,42.78687530456441,40.86776656858625,4.158983540669856,0.6336764822134388,-1.2961593378644898,,9.159198412698403,,46.85162845849803,4.985867521367522,56,45,49,,55,,45,53,false,false,false,,false,,false,false,true,false,false,,false,,false,false,0.0,1.0,1.0,,1.0,,1.0,1.0,improving,improving,declining,,improving,,improving,improving,0.07561788255763374,0.014401738232123608,-0.023566533415717995,,0.1696147854203408,,0.09588206771860619,1.064809737693137,-1.0208175033568223,1.6845637583892619,-0.7661912555529576,,0.30523346913193367,,1.9454269833249114,3.5662100456621006,0.1,0.08,0.5,,4.15,,4.0,5.0,sleeve_emerging_growth,0.0,0.75,0.25,4,-0.0673167946438392,false,true,-0.7067917069062536,0,1,5,STRONG_TREND,PEER_LAGGARD,LOW_BETA
DE,Industrials,,,true,false,0.35,0.15,1.8,,5.86,0.68,10.0,1.606,0.0022357552518094694,-0.0013598057801120836,-0.05177222973803961,0.7018038022508089,0.10587756072156354,-0.2553356936965118,0.011292798347925103,0.0369084177100194,4.405405405405405,0.13808801213960542,-0.27299610894941634,1.7011510802176717,0.3980590685924164,-0.8305739027108414,8.9304865938431,0.6971685859949196,0.35,0.15,1.8,12.0,5.86,0.68,10.0,1.606,5.535471202229234,-1.5831869529215645,-0.3972964649391506,4.231235189330243,0.5137506196987841,-1.208750105221735,2.005776835519544,0.7315196101805553,0.17215315438932915,-0.0992658219481821,-0.9836723650227526,11.93066463826375,2.0116736537097073,-4.851378180233724,0.8243742793985326,0.7012599364903687,78,74,6,4,17,6,74,17,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,improving,declining,declining,improving,improving,declining,improving,improving,0.0022357552518094694,-0.0013598057801120836,-0.05177222973803961,0.7018038022508089,0.10587756072156354,-0.2553356936965118,0.0369084177100194,0.011292798347925103,4.405405405405405,0.13808801213960542,-0.27299610894941634,1.7011510802176717,0.3980590685924164,-0.8305739027108414,0.6971685859949196,8.9304865938431,0.35,0.15,1.8,12.0,5.86,0.68,1.606,10.0,sector_Industrials,0.6470588235294118,0.17647058823529413,0.5294117647058824,17,2.5593092413465754,true,false,1.55708242131945,1,0,6,STRONG_TREND,PEER_AVERAGE,HIGH_BETA
